"cuanto sale un viaje a desde alameda 1530 hasta mall marina 356","Cotizando"
"Hola buenos días","Potencial cliente"
"Buenos días","Potencial cliente"
"quedo atento","Potencial cliente"
"cuanto sale un viaje a desde vicuña mackenna 1524 hasta mall plaza trébol 2540","Cotizando"
"Hola","Potencial cliente"
"Buenas tardes","Potencial cliente"
"salida a las 19hrs","Cotizando"
"¿Incluye maletas grandes?","Cotizando"
"cuanto cuesta ir a Santiago desde Valparaíso","Cotizando"
"Muchas gracias","Potencial cliente"
"están disponibles?","Potencial cliente"
"me pueden ayudar?","Potencial cliente"
"¿Incluyen espera?","Cotizando"
"origen: baquedano 2660, destino: chillán centro 239","Cotizando"
"Hola!","Potencial cliente"
"precio de Antofagasta a Talca","Cotizando"
"cómo funciona?","Potencial cliente"
"cuanto sale para providencia 1574","Cotizando"
"origen: providencia 2391, destino: aeropuerto carriel sur 1989","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"Entendido","Potencial cliente"
"necesito ir a calle errázuriz 1626","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"Consulta rápida","Potencial cliente"
"cuanto sale para calle errázuriz 2756","Cotizando"
"ok gracias","Potencial cliente"
"hacen viajes?","Potencial cliente"
"cuanto sale para plaza de maipú 2333","Cotizando"
"destino es a mercado central 1719","Cotizando"
"Buenas noches","Potencial cliente"
"valor para ir desde providencia 1441 hasta cerro concepción 2620","Cotizando"
"valor para ir desde av. colón 180 hasta avenida 1 2299","Cotizando"
"Necesito consultar algo","Potencial cliente"
"hacen viajes?","Potencial cliente"
"cuanto sale un viaje a desde gregorio marañon 33 hasta los leones 2129","Cotizando"
"factura electrónica, por favor","Cotizando"
"Quisiera saber más","Potencial cliente"
"¿Incluye maletas grandes?","Cotizando"
"cuanto cuesta ir a Copiapó desde Arica","Cotizando"
"cuanto cuesta ir a Talcahuano desde Quilpué","Cotizando"
"de calle maipú 1046 a mall plaza trébol 818","Cotizando"
"atienden hoy?","Potencial cliente"
"tengo una duda","Potencial cliente"
"Tengo una consulta","Potencial cliente"
"Quisiera saber más","Potencial cliente"
"Hola buenos días","Potencial cliente"
"Quisiera saber más","Potencial cliente"
"Hola equipo","Potencial cliente"
"me pueden ayudar?","Potencial cliente"
"Buenas","Potencial cliente"
"factura electrónica, por favor","Cotizando"
"Hola, necesito un auto para desde 14 poniente 1883 hasta 12 norte 603","Cotizando"
"Hola buenos días","Potencial cliente"
"Quiero información de traslado","Potencial cliente"
"voy a de Quilpué a Ovalle","Cotizando"
"salida a las 13 de la mañana","Cotizando"
"viaje redondo","Cotizando"
"Gracias!","Potencial cliente"
"ayuda","Potencial cliente"
"¿Se puede pagar con tarjeta?","Cotizando"
"cuanto sale desde 1 sur 1638 hasta calle arlegui 216","Cotizando"
"precio de Antofagasta a Reñaca","Cotizando"
"de reñaca 2390 a av. brasil 561","Cotizando"
"de santiago centro 186 a calle maipú 822","Cotizando"
"Buenas","Potencial cliente"
"tienen servicio de transporte?","Potencial cliente"
"cuanto sale para avenida alemania 992","Cotizando"
"cuanto cuesta ir a Viña del Mar desde Santiago","Cotizando"
"cómo funciona?","Potencial cliente"
"origen: 15 norte 72, destino: plaza de maipú 1801","Cotizando"
"origen: 14 poniente 1135, destino: avenida central 1040","Cotizando"
"Buenas noches","Potencial cliente"
"genial","Potencial cliente"
"factura electrónica, por favor","Cotizando"
"cuanto cuesta ir a Temuco desde Iquique","Cotizando"
"Quiero información de traslado","Potencial cliente"
"origen: 4 poniente 2310, destino: av. apoquindo 1315","Cotizando"
"cuanto cuesta ir a Temuco desde Iquique","Cotizando"
"cuanto cuesta ir a Valdivia desde La Serena","Cotizando"
"cuanto cuesta ir a Reñaca desde Osorno","Cotizando"
"cuanto cuesta ir a Viña del Mar desde Talca","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"Hasta luego","Potencial cliente"
"Holaaa","Potencial cliente"
"de avenida del mar 1241 a 4 poniente 2392","Cotizando"
"Hola buenos días","Potencial cliente"
"Buenas tardes","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"viaje de ida","Cotizando"
"cómo funciona?","Potencial cliente"
"origen: de Calama a Arica","Cotizando"
"Gracias!","Potencial cliente"
"necesito ir a aeropuerto carriel sur 444","Cotizando"
"me pueden ayudar?","Potencial cliente"
"Quiero un presupuesto de Coquimbo a Valparaíso","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"ida y vuelta","Cotizando"
"tengo una duda","Potencial cliente"
"precio de Arica a Puerto Montt","Cotizando"
"Cotización para ir de de Valdivia a Concepción","Cotizando"
"somos 4 adultos y 4 niño","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"de aeropuerto arturo merino 2388 a av. matucana 2250","Cotizando"
"necesito un movil para de Chicureo a Santiago","Cotizando"
"ayuda","Potencial cliente"
"de calle maipú 112 a costanera center 2158","Cotizando"
"cuanto cuesta ir a Puerto Varas desde Calama","Cotizando"
"Que tal","Potencial cliente"
"necesito ir a mall plaza trébol 293","Cotizando"
"Buenos días","Potencial cliente"
"lugar de partida: de Puerto Varas a Los Andes","Cotizando"
"hacen viajes?","Potencial cliente"
"información por favor","Potencial cliente"
"Listo","Potencial cliente"
"de av. italia 1604 a parque arauco 2233","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"Quiero un presupuesto de Puerto Varas a Coquimbo","Cotizando"
"Que tal","Potencial cliente"
"información por favor","Potencial cliente"
"Que tal","Potencial cliente"
"origen: cerro concepción 730, destino: universidad de concepción 1495","Cotizando"
"precio de Puerto Montt a Ovalle","Cotizando"
"Entendido","Potencial cliente"
"precio de Puerto Varas a Calama","Cotizando"
"me explican el servicio?","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"lugar de partida: desde pedro montt 2054 hasta plaza sotomayor 2117","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"hola, precio de de La Serena a Quilpué","Cotizando"
"Tengo una consulta","Potencial cliente"
"Tengo una consulta","Potencial cliente"
"Buenas tardes","Potencial cliente"
"Que tal","Potencial cliente"
"Hola buenos días","Potencial cliente"
"me explican el servicio?","Potencial cliente"
"necesito ir a calle arlegui 2242","Cotizando"
"necesito info","Potencial cliente"
"Quisiera ir de Valparaíso a Villa Alemana","Cotizando"
"Tengo una consulta","Potencial cliente"
"a las 18:15","Cotizando"
"cuanto me cobras a desde universidad de concepción 226 hasta calle errázuriz 2364","Cotizando"
"Buenas tardes","Potencial cliente"
"me pueden ayudar?","Potencial cliente"
"origen: universidad de concepción 837, destino: av. balmaceda 1896","Cotizando"
"Ayuda por favor","Potencial cliente"
"Tengo una consulta","Potencial cliente"
"de calle 10 2454 a plaza de maipú 863","Cotizando"
"¿Hay disponibilidad?","Cotizando"
"ya","Potencial cliente"
"Buenas tardes","Potencial cliente"
"Buenas","Potencial cliente"
"factura electrónica, por favor","Cotizando"
"Hasta luego","Potencial cliente"
"estoy interesado","Potencial cliente"
"cuanto cuesta ir a La Serena desde Osorno","Cotizando"
"Necesito consultar algo","Potencial cliente"
"necesito ir a calle vergara 1000","Cotizando"
"atienden hoy?","Potencial cliente"
"Espero respuesta","Potencial cliente"
"cómo agendo?","Potencial cliente"
"origen: gregorio marañon 2361, destino: simón bolívar 1631","Cotizando"
"Hola buenos días","Potencial cliente"
"Buenas noches","Potencial cliente"
"Qué servicio ofrecen?","Potencial cliente"
"Hola!","Potencial cliente"
"cómo funciona?","Potencial cliente"
"necesito ir a picarte 2607","Cotizando"
"Que tal","Potencial cliente"
"Consulta rápida de viaje","Potencial cliente"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"están disponibles?","Potencial cliente"
"información por favor","Potencial cliente"
"Buenas noches","Potencial cliente"
"¿Hay disponibilidad?","Cotizando"
"Hola","Potencial cliente"
"Buenas noches","Potencial cliente"
"Hola buenos días","Potencial cliente"
"necesito info","Potencial cliente"
"cotízame de La Serena a Iquique","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"cuanto cuesta ir a Puerto Varas desde Valdivia","Cotizando"
"Hasta luego","Potencial cliente"
"de alameda 1338 a av. balmaceda 1267","Cotizando"
"Tengo una consulta","Potencial cliente"
"Buenas","Potencial cliente"
"tienen servicio de transporte?","Potencial cliente"
"cuanto sale para miraflores 2346","Cotizando"
"Hola equipo","Potencial cliente"
"OK","Potencial cliente"
"cuanto cuesta ir a Curicó desde Talca","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"origen: aeropuerto el tepual 2874, destino: gregorio marañon 852","Cotizando"
"están disponibles?","Potencial cliente"
"Tengo una consulta","Potencial cliente"
"con regreso","Cotizando"
"cómo funciona?","Potencial cliente"
"Buenas noches","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"necesito factura","Cotizando"
"de av. matta 1803 a providencia 575","Cotizando"
"Quiero información de traslado","Potencial cliente"
"precio de Copiapó a Valparaíso","Cotizando"
"somos 12 adultos y 12 niño","Cotizando"
"cuanto cuesta ir a Arica desde Reñaca","Cotizando"
"Hola buenos días","Potencial cliente"
"Hola!","Potencial cliente"
"cuanto cuesta ir a Quilpué desde Coquimbo","Cotizando"
"Espero confirmación","Potencial cliente"
"Quiero consultar por un viaje","Potencial cliente"
"Hola buenos días","Potencial cliente"
"Quisiera ir a av. italia 232","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"Perfecto, gracias","Potencial cliente"
"somos 14","Cotizando"
"necesito ir a osorno terminal 2291","Cotizando"
"Espero confirmación","Potencial cliente"
"origen: universidad de concepción 122, destino: 12 norte 790","Cotizando"
"cuanto cuesta ir a Temuco desde Valdivia","Cotizando"
"Buenas noches","Potencial cliente"
"super","Potencial cliente"
"origen: camino real 997, destino: curicó centro 741","Cotizando"
"Buenas noches","Potencial cliente"
"necesito ir a 12 norte 1099","Cotizando"
"estoy interesado","Potencial cliente"
"precio de Antofagasta a Rancagua","Cotizando"
"de av. matucana 1324 a avenida libertad 1537","Cotizando"
"listo","Potencial cliente"
"Buenas noches","Potencial cliente"
"viaje redondo","Cotizando"
"para 13 pasajeros","Cotizando"
"tengo una duda","Potencial cliente"
"tienen servicio de transporte?","Potencial cliente"
"quedo atento","Potencial cliente"
"Hola equipo","Potencial cliente"
"cuanto cuesta ir a Curicó desde Puerto Montt","Cotizando"
"valor para ir desde 1 norte 1672 hasta cerro alegre 2107","Cotizando"
"cuanto cuesta ir a Puerto Montt desde Concepción","Cotizando"
"Holaaa","Potencial cliente"
"me pueden ayudar?","Potencial cliente"
"Quisiera saber más","Potencial cliente"
"ayuda","Potencial cliente"
"de avenida central 131 a reñaca 2795","Cotizando"
"¿Incluye peajes?","Cotizando"
"Buenas tardes","Potencial cliente"
"de calle antofagasta 324 a 1 norte 1295","Cotizando"
"Quisiera saber más","Potencial cliente"
"saludos","Potencial cliente"
"Buenas tardes","Potencial cliente"
"me pueden ayudar?","Potencial cliente"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"necesito un movil para a avenida argentina 785","Cotizando"
"tienen disponibilidad?","Potencial cliente"
"Holaaa","Potencial cliente"
"es una consulta","Potencial cliente"
"precio de Reñaca a Copiapó","Cotizando"
"me explican el servicio?","Potencial cliente"
"cuanto sale de Los Andes a Arica","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"Hola","Potencial cliente"
"de pedro montt 1142 a baquedano 273","Cotizando"
"ok gracias","Potencial cliente"
"origen: av. balmaceda 2382, destino: alameda 1205","Cotizando"
"hacen viajes?","Potencial cliente"
"Hola","Potencial cliente"
"Que tal","Potencial cliente"
"Hola, necesito un auto para de Coquimbo a Santiago","Cotizando"
"de plaza de armas 2227 a manso de velasco 1711","Cotizando"
"cuanto cuesta ir a Villa Alemana desde Quilpué","Cotizando"
"Buenos días","Potencial cliente"
"cotización para de Valparaíso a Villa Alemana","Cotizando"
"precio de Chicureo a La Serena","Cotizando"
"precio de Antofagasta a Curicó","Cotizando"
"Buenos días","Potencial cliente"
"origen: av. brasil 739, destino: plaza sotomayor 403","Cotizando"
"precio de Reñaca a Talcahuano","Cotizando"
"están disponibles?","Potencial cliente"
"información por favor","Potencial cliente"
"hacen viajes?","Potencial cliente"
"para 1 pasajeros","Cotizando"
"Listo","Potencial cliente"
"Quisiera saber más","Potencial cliente"
"estoy interesado","Potencial cliente"
"cuanto cuesta ir a Chicureo desde Iquique","Cotizando"
"cuanto cuesta ir a Reñaca desde Curicó","Cotizando"
"¿Tiempo estimado?","Cotizando"
"necesito ir a av. apoquindo 2618","Cotizando"
"origen: picarte 2315, destino: calle vergara 1101","Cotizando"
"Buenos días","Potencial cliente"
"para 14 personas","Cotizando"
"Buenos días","Potencial cliente"
"Hola","Potencial cliente"
"Hola buenos días","Potencial cliente"
"¿Se puede pagar con tarjeta?","Cotizando"
"origen: mall marina 807, destino: costanera center 73","Cotizando"
"origen: plaza de armas 902, destino: plaza sotomayor 2789","Cotizando"
"me interesaría saber","Potencial cliente"
"es una consulta","Potencial cliente"
"para el día el 30/03/2026","Cotizando"
"tipo 18 de la mañana","Cotizando"
"ida y vuelta","Cotizando"
"viaje de ida","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"Buenas tardes","Potencial cliente"
"origen: barrio histórico 918, destino: osorno terminal 96","Cotizando"
"cuanto sale para santiago centro 901","Cotizando"
"Perfecto, gracias","Potencial cliente"
"necesito ir a camino real 2188","Cotizando"
"Que tal","Potencial cliente"
"Qué servicio ofrecen?","Potencial cliente"
"origen: avenida alemania 349, destino: providencia 1008","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"lugar de partida: de Coquimbo a San Felipe","Cotizando"
"OK","Potencial cliente"
"Buenas tardes","Potencial cliente"
"Buenos días","Potencial cliente"
"Hola!","Potencial cliente"
"valor de desde calle quillota 1538 hasta universidad de concepción 2872","Cotizando"
"cuanto sale para cerro concepción 87","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"hacen viajes?","Potencial cliente"
"para 12 personas","Cotizando"
"Buenas noches","Potencial cliente"
"me explican el servicio?","Potencial cliente"
"Quiero información de traslado","Potencial cliente"
"de av. colón 2821 a calle quillota 375","Cotizando"
"precio de Viña del Mar a Talca","Cotizando"
"ok gracias","Potencial cliente"
"precio de Curicó a Ovalle","Cotizando"
"ya","Potencial cliente"
"salida a las 22:45","Cotizando"
"de mall marina 82 a nueva imperial 775","Cotizando"
"Hola, buenas tardes","Potencial cliente"
"cuanto sale para av. apoquindo 342","Cotizando"
"precio de Puerto Varas a Viña del Mar","Cotizando"
"Necesito un traslado desde desde manso de velasco 2432 hasta avenida del mar 911","Cotizando"
"cuanto cuesta ir a Viña del Mar desde Osorno","Cotizando"
"Qué servicio ofrecen?","Potencial cliente"
"están disponibles?","Potencial cliente"
"cotización para a miraflores 2272","Cotizando"
"voy a desde av. matta 137 hasta parque arauco 992","Cotizando"
"de avenida libertad 2977 a picarte 922","Cotizando"
"me pueden ayudar?","Potencial cliente"
"Gracias","Potencial cliente"
"Hola equipo","Potencial cliente"
"¿Incluye maletas grandes?","Cotizando"
"salida el el 08/12/2025","Cotizando"
"precio de Reñaca a Talcahuano","Cotizando"
"necesito factura","Cotizando"
"genial","Potencial cliente"
"origen: desde barrio histórico 2767 hasta chillán centro 2911","Cotizando"
"ayuda","Potencial cliente"
"Buenas noches","Potencial cliente"
"¿Hay disponibilidad?","Cotizando"
"Hola, buenas tardes","Potencial cliente"
"origen: avenida libertad 2692, destino: av. colón 1841","Cotizando"
"precio de Valdivia a Talcahuano","Cotizando"
"cotización para de San Felipe a Quilpué","Cotizando"
"origen: curicó centro 182, destino: ovalle plaza de armas 1993","Cotizando"
"Hola!","Potencial cliente"
"Necesito consultar algo","Potencial cliente"
