chat_id,msg_idx,window_text,label
gen_460,3,"Somos 15 hora 12:15 destino los carrera 515, antofagasta origen baquedano 641, antofagasta ida y vuelta fecha 17/06/2025 👍",Cotización generada
gen_205,3,"FECHA 13/07/2026 ; DESTINO O'HIGGINS 1373, RANCAGUA ; SOMOS 4 ; ORIGEN AV. PERÚ 2333, LA SERENA ; HORA 12:15 ; IDA Y VUELTA 👍",Cotización generada
gen_248,2,"origen Los Carrera 2456, Concepción | somos 1 | ida y vuelta | hora 21:15 | fecha 25/03/2025 | destino Baquedano 2440, Santiago | maletas grandes 😊",Cotización generada
cot_34,1,"origen Baquedano 326, Rancagua destino Baquedano 1380, La Serena somos 40!!",Cotizando
cot_482,2,"Destino alameda 74, rancagua / hora 11:15 😊",Cotizando
cot_181,1,"buenos días | origen Av. San Martín 442, Valparaíso | destino Alameda 865, Viña del Mar 🙌",Cotizando
gen_196,2,"Somos 30 destino av. providencia 2070, la serena hora 15:00 origen av. perú 810, la serena fecha 28/04/2025 ida y vuelta dos sillas para niños 👋.",Cotización generada
gen_499,5,"SOMOS 8 ; DESTINO AV. PERÚ 1244, LA SERENA ; ORIGEN AV. PERÚ 2084, ANTOFAGASTA ; HORA 07:00 ; FECHA 10/05/2026 ; IDA Y VUELTA ; MALETAS GRANDES 👍",Cotización generada
cot_395,2,"destino Av. Providencia 2244, La Serena hora 14:00 👍!",Cotizando
pot_321,3,HOLAAA,Potencial cliente
cot_437,2,"Buenas noches origen alameda 546, rancagua destino alameda 1805, la serena!!",Cotizando
gen_161,3,"Origen av. san martín 440, concepción hora 06:15 fecha 09/12/2026 destino los carrera 1318, valparaíso somos 10 ida y vuelta 😊",Cotización generada
gen_298,4,"Fecha 30/07/2025 destino los carrera 1014, santiago origen baquedano 466, rancagua ida y vuelta somos 12 hora 20:45",Cotización generada
pot_490,0,buenas noches,Potencial cliente
cot_368,4,"DESTINO ALAMEDA 1667, SANTIAGO HORA 10:30 👋",Cotizando
pot_162,3,Buenas noches / cómo lo hago? 😊,Potencial cliente
gen_100,4,"fecha 28 de noviembre de 2025 ; origen Baquedano 1088, Rancagua ; solo ida ; somos 20 ; destino Av. San Martín 521, Rancagua ; hora 09:45",Cotización generada
pot_415,0,Hola | mi correo es pedro@hotmail.com...,Potencial cliente
gen_198,2,"origen O'Higgins 752, Santiago / destino Los Carrera 1718, Rancagua / somos 4 / hora 13:45 / ida y vuelta / fecha 02/05/2025 😊",Cotización generada
pot_556,2,Qué tal mi nombre es camila rut 11.784.189-8 mi correo es camila@yahoo.com,Potencial cliente
gen_207,0,"origen Av. Providencia 239, Viña del Mar - destino Av. Kennedy 426, Temuco - hora 09:00 - somos 3 - fecha 24/04/2025 - ida y vuelta 😊",Cotización generada
gen_114,1,"Ida y vuelta | hora 13:30 | fecha 22 de abril de 2026 | destino av. kennedy 1484, la serena | somos 10 | origen los carrera 1164, rancagua 👋",Cotización generada
cot_415,0,"Origen av. providencia 391, santiago ; destino av. providencia 1335, concepción 👋",Cotizando
cot_419,1,"origen Av. Perú 147, Temuco - destino Baquedano 1727, Temuco - somos 15 😊",Cotizando
pot_393,0,qué tal - me ayudan con info?,Potencial cliente
cot_382,0,SOLO IDA / SOMOS 8,Cotizando
gen_261,5,"Fecha 31/07/2025 ; origen alameda 146, temuco ; destino baquedano 599, santiago ; hora 16:15 ; solo ida ; somos 8!!",Cotización generada
pot_86,1,hola! me pueden orientar? 🙌 mi correo es jorge17@hotmail.com,Potencial cliente
gen_54,2,"hora 12:15 / origen Los Carrera 153, Rancagua / fecha 18/12/2025 / destino Baquedano 1711, Valparaíso / somos 8 / ida y vuelta 👋",Cotización generada
pot_306,2,buenas noches | mi correo es juan28@hotmail.com,Potencial cliente
cot_395,1,"Destino av. san martín 1414, temuco - hora 06:15 👍.",Cotizando
cot_505,0,ida y vuelta ; somos 1,Cotizando
cot_423,1,"Origen av. kennedy 1310, valparaíso destino alameda 1929, viña del mar",Cotizando
pot_489,1,hola! - tienen disponibilidad? 👍,Potencial cliente
gen_530,3,"Origen los carrera 2411, concepción fecha 08 de agosto de 2025 somos 3 destino av. providencia 1924, rancagua hora 16:45 ida y vuelta 👍",Cotización generada
cot_329,4,"DESTINO BAQUEDANO 463, VALPARAÍSO HORA 06:30",Cotizando
pot_412,3,HOLA MI CORREO ES CAMILA@OUTLOOK.COM,Potencial cliente
cot_405,1,"ORIGEN AV. PROVIDENCIA 1512, LA SERENA | DESTINO ALAMEDA 1048, RANCAGUA | ME AYUDAN CON LA COTIZACIÓN 😊",Cotizando
pot_289,2,buenos días 👍,Potencial cliente
gen_403,4,"hora 11:30 | fecha 13/11/2025 | origen O'Higgins 1646, Rancagua | destino Baquedano 1325, Viña del Mar | solo ida | somos 5 🙌",Cotización generada
pot_526,0,holaaa ; me pueden orientar?,Potencial cliente
cot_426,4,buenas - fecha 27/12/2025 - somos 15 👋,Cotizando
gen_164,0,"ORIGEN AV. PERÚ 1358, SANTIAGO ; HORA 10:00 ; SOLO IDA ; DESTINO AV. SAN MARTÍN 2324, ANTOFAGASTA ; FECHA 17 DE MAYO DE 2025 ; SOMOS 8 👋",Cotización generada
gen_539,2,"origen Baquedano 1330, Valparaíso | somos 1 | hora 08:15 | destino Los Carrera 2299, Rancagua | fecha 16 de diciembre de 2025 | solo ida 🙌",Cotización generada
gen_72,1,"Fecha 23/10/2025 - hora 12:15 - origen av. kennedy 961, valparaíso - somos 1 - destino los carrera 2416, santiago - solo ida",Cotización generada
gen_598,4,"ORIGEN AV. PROVIDENCIA 2410, SANTIAGO ; DESTINO BAQUEDANO 1855, ANTOFAGASTA ; IDA Y VUELTA ; FECHA 07/10/2025 ; HORA 07:45 ; SOMOS 6 😊",Cotización generada
pot_190,3,buenas noches / me gustaría cotizar?!!,Potencial cliente
pot_163,2,HOLA ; MI NOMBRE ES LUIS ; RUT 25.824.340-K,Potencial cliente
gen_423,1,"ida y vuelta hora 10:15 origen Av. Kennedy 1292, La Serena destino Av. San Martín 595, Concepción fecha 20/06/2025 somos 15!!",Cotización generada
cot_399,3,"origen Av. Providencia 2125, Concepción | destino Los Carrera 1481, La Serena | somos 1 😊",Cotizando
cot_250,3,fecha 04 de marzo de 2026 / somos 2 🙌,Cotizando
cot_439,0,Solo ida ; somos 50 ; me ayudan con la cotización 👋,Cotizando
gen_574,0,"somos 3 - hora 19:45 - fecha 16/02/2025 - destino Baquedano 681, Antofagasta - origen Av. Perú 2226, Antofagasta - ida y vuelta - con aire acondicionado 🙌",Cotización generada
cot_313,1,"qué tal destino Av. Perú 569, Viña del Mar hora 07:45 👋!",Cotizando
gen_234,2,"hora 19:30 origen Los Carrera 1912, Antofagasta destino Av. Perú 715, Concepción solo ida fecha 07/10/2025 somos 2",Cotización generada
cot_44,1,fecha 15 de diciembre de 2025 / somos 8 👍,Cotizando
gen_349,1,"fecha 29/06/2026 - ida y vuelta - hora 20:30 - destino O'Higgins 2408, Concepción - somos 2 - origen Alameda 448, Rancagua 😊",Cotización generada
gen_50,2,"SOLO IDA | FECHA 24/07/2026 | SOMOS 25 | DESTINO AV. KENNEDY 1411, RANCAGUA | HORA 17:15 | ORIGEN O'HIGGINS 895, TEMUCO",Cotización generada
pot_111,3,hola! - mi nombre es Camila,Potencial cliente
cot_219,3,"hola - origen Los Carrera 423, Temuco - destino Alameda 1643, Rancagua 🙌",Cotizando
gen_307,3,"destino Av. Kennedy 1253, La Serena - origen Alameda 972, Temuco - hora 10:30 - fecha 24/02/2026 - somos 15 - ida y vuelta",Cotización generada
pot_22,3,Hola! | mi nombre es ana | rut 20.493.506-7,Potencial cliente
pot_489,2,hola - mi nombre es Camila - RUT 24.585.829-8 - mi correo es camila18@yahoo.com,Potencial cliente
gen_453,4,"Origen av. perú 1845, valparaíso / somos 50 / destino av. providencia 514, santiago / hora 21:00 / fecha 09/10/2026 / ida y vuelta / dos sillas para niños!!",Cotización generada
cot_193,3,fecha 24/11/2026 somos 5 😊,Cotizando
cot_275,3,"ORIGEN AV. KENNEDY 1680, RANCAGUA / DESTINO AV. PROVIDENCIA 2471, VIÑA DEL MAR / SOMOS 5 / ME AYUDAN CON LA COTIZACIÓN",Cotizando
gen_433,3,"origen Alameda 2224, Santiago | somos 10 | solo ida | hora 18:15 | destino O'Higgins 1489, Valparaíso | fecha 08 de diciembre de 2025",Cotización generada
cot_110,4,holaaa ; fecha 04 de abril de 2026 ; somos 15 👋,Cotizando
pot_23,1,holaaa tienen disponibilidad? 👍!,Potencial cliente
pot_598,1,Buenas tardes me interesa el servicio?,Potencial cliente
gen_452,1,"Solo ida hora 10:00 fecha 01/10/2025 somos 10 destino baquedano 998, rancagua origen av. san martín 1345, santiago maletas grandes",Cotización generada
pot_171,2,buenas noches me pueden orientar?,Potencial cliente
gen_587,4,"hora 21:15 - origen Av. Perú 1874, Santiago - destino O'Higgins 2274, Temuco - solo ida - fecha 28 de enero de 2026 - somos 1 - con factura 🙌",Cotización generada
cot_318,4,"BUENAS NOCHES ; ORIGEN AV. KENNEDY 1965, SANTIAGO ; FECHA 19 DE ABRIL DE 2025",Cotizando
cot_23,0,buenas noches / fecha 22/11/2025 / somos 4,Cotizando
pot_224,2,qué tal - me interesa el servicio? 🙌,Potencial cliente
pot_359,2,HOLA! ; NECESITO INFORMACIÓN? 👍,Potencial cliente
pot_211,2,buenas | atienden hoy?,Potencial cliente
pot_299,3,Hola mi nombre es pedro mi correo es pedro15@gmail.com...,Potencial cliente
pot_544,0,buenas tardes | tienen disponibilidad?,Potencial cliente
pot_147,3,Hola 👍,Potencial cliente
gen_471,1,"fecha 22/06/2026 / destino Los Carrera 611, La Serena / origen O'Higgins 146, Antofagasta / hora 21:15 / ida y vuelta / somos 50 👋.",Cotización generada
gen_237,2,"ida y vuelta | origen Los Carrera 397, Valparaíso | destino Av. Kennedy 968, Santiago | hora 15:15 | fecha 20/09/2025 | somos 5 🙌",Cotización generada
gen_503,0,"origen Av. Providencia 240, Concepción - fecha 08 de octubre de 2025 - hora 07:15 - somos 12 - destino Av. San Martín 1060, Santiago - ida y vuelta",Cotización generada
gen_449,3,"Somos 20 | fecha 02/02/2025 | hora 12:30 | ida y vuelta | origen alameda 1518, la serena | destino av. providencia 1358, concepción 👍",Cotización generada
cot_154,1,"hola / origen O'Higgins 1566, Valparaíso / destino Av. Perú 23, La Serena",Cotizando
pot_311,2,buenas tardes mi nombre es Carla.,Potencial cliente
gen_559,3,"hora 06:00 somos 1 destino Av. Kennedy 500, Santiago fecha 14/11/2025 solo ida origen Los Carrera 2339, Valparaíso 🙌...",Cotización generada
cot_359,3,FECHA 14 DE JULIO DE 2026 - SOMOS 20,Cotizando
gen_147,2,"destino Av. Kennedy 280, Santiago hora 20:00 somos 8 origen Av. Providencia 181, La Serena fecha 16 de enero de 2026 solo ida maletas grandes!",Cotización generada
cot_401,2,"Destino alameda 519, santiago / hora 18:30 🙌!!",Cotizando
cot_194,4,"origen Los Carrera 1699, Temuco | destino Baquedano 1870, Rancagua | somos 10 👋",Cotizando
cot_430,4,"destino Av. Kennedy 101, La Serena ; hora 14:45 🙌",Cotizando
cot_448,4,"buenas tardes | destino O'Higgins 843, Concepción | hora 11:45 😊",Cotizando
pot_561,1,qué tal - me interesa el servicio? - mi correo es juan@gmail.com,Potencial cliente
cot_323,1,"buenos días destino Av. Providencia 1002, Antofagasta hora 11:45!",Cotizando
gen_570,5,"origen Los Carrera 1435, Santiago ; somos 20 ; ida y vuelta ; destino Los Carrera 557, Concepción ; fecha 15/03/2025 ; hora 11:15 😊",Cotización generada
gen_568,5,"FECHA 13/11/2025 ORIGEN AV. PERÚ 1827, RANCAGUA SOMOS 10 IDA Y VUELTA HORA 14:15 DESTINO AV. PROVIDENCIA 789, SANTIAGO 🙌",Cotización generada
pot_58,2,qué tal ; me gustaría cotizar? 🙌!,Potencial cliente
gen_593,3,"origen O'Higgins 440, La Serena solo ida destino Av. San Martín 500, Viña del Mar fecha 26 de agosto de 2025 hora 19:15 somos 10",Cotización generada
cot_359,3,solo ida somos 2 😊,Cotizando
gen_271,0,"ida y vuelta hora 08:30 origen Alameda 1069, Santiago fecha 16/05/2025 somos 12 destino Av. Perú 1983, Temuco 🙌",Cotización generada
gen_375,5,"somos 4 / destino Av. Perú 67, Santiago / hora 19:00 / origen Los Carrera 328, Rancagua / solo ida / fecha 06 de julio de 2026 😊",Cotización generada
gen_22,2,"fecha 10/06/2026 / hora 17:15 / somos 40 / solo ida / destino Av. Kennedy 567, Temuco / origen Baquedano 1531, Viña del Mar / dos sillas para niños",Cotización generada
gen_440,5,"solo ida origen Alameda 1018, Valparaíso somos 15 destino Baquedano 1860, Santiago fecha 26/05/2026 hora 09:00 😊!!",Cotización generada
gen_118,4,"destino Av. Perú 701, Valparaíso ; hora 09:00 ; ida y vuelta ; somos 15 ; origen O'Higgins 1622, Rancagua ; fecha 06/10/2025!!",Cotización generada
pot_238,0,HOLA! CÓMO LO HAGO? 👋,Potencial cliente
cot_129,1,"Origen av. providencia 665, antofagasta ; destino av. perú 752, viña del mar",Cotizando
cot_463,3,buenas / fecha 19/10/2025 / somos 15 / me ayudan con la cotización 👋,Cotizando
pot_537,0,buenas tardes ; me ayudan con info? ; mi correo es pedro9@yahoo.com,Potencial cliente
gen_191,5,"origen Baquedano 2223, Viña del Mar ; somos 12 ; hora 10:30 ; destino Av. San Martín 1018, Santiago ; fecha 27/05/2026 ; ida y vuelta 🙌",Cotización generada
gen_148,4,"destino Av. Providencia 1610, Rancagua fecha 25/04/2025 ida y vuelta hora 19:00 somos 50 origen Los Carrera 2024, Concepción 👍...",Cotización generada
cot_72,4,"Destino baquedano 2386, concepción ; hora 08:45",Cotizando
cot_450,1,fecha 29 de agosto de 2025 / somos 12 👋!!,Cotizando
gen_466,2,"fecha 21/02/2026 / destino Los Carrera 1555, Santiago / somos 5 / origen Los Carrera 1430, La Serena / hora 15:00 / solo ida!!",Cotización generada
gen_217,4,"Fecha 06/09/2026 ; hora 16:30 ; destino baquedano 1776, viña del mar ; somos 10 ; solo ida ; origen av. providencia 936, concepción 👋",Cotización generada
pot_20,0,Hola | mi nombre es valentina | rut 8.078.876-8,Potencial cliente
gen_50,1,"origen Av. San Martín 899, Temuco - destino O'Higgins 837, Valparaíso - somos 6 - ida y vuelta - fecha 14 de enero de 2026 - hora 13:30",Cotización generada
pot_420,0,HOLA - MI NOMBRE ES CAMILA!!,Potencial cliente
gen_231,4,"hora 17:00 | somos 2 | fecha 05 de junio de 2025 | origen Alameda 248, Temuco | ida y vuelta | destino Av. Perú 209, La Serena | dos sillas para niños 👋!",Cotización generada
pot_264,1,qué tal / tienen disponibilidad? 👋 / mi correo es luis@yahoo.com,Potencial cliente
gen_547,5,"hora 22:30 somos 4 fecha 26 de septiembre de 2026 ida y vuelta destino Baquedano 2344, Valparaíso origen Baquedano 878, Antofagasta...",Cotización generada
cot_78,2,hola! / ida y vuelta / somos 5 🙌,Cotizando
gen_430,5,"fecha 02 de junio de 2026 destino Av. Providencia 2443, La Serena somos 20 origen Alameda 2099, Concepción hora 17:00 ida y vuelta maletas grandes",Cotización generada
gen_25,3,"destino O'Higgins 734, Temuco somos 25 solo ida fecha 21/01/2025 origen Av. Perú 231, Temuco hora 13:45",Cotización generada
gen_7,3,"hora 15:15 - origen Av. Kennedy 1639, Viña del Mar - fecha 27/03/2025 - somos 40 - destino Av. Providencia 993, Viña del Mar - solo ida.",Cotización generada
gen_592,4,"ida y vuelta ; fecha 19/11/2026 ; origen Av. Perú 1793, Rancagua ; destino O'Higgins 2400, Valparaíso ; hora 14:45 ; somos 40 👋",Cotización generada
gen_528,3,"origen O'Higgins 715, La Serena ; fecha 01/11/2026 ; hora 07:00 ; destino O'Higgins 629, Antofagasta ; somos 40 ; ida y vuelta",Cotización generada
gen_418,5,"Origen los carrera 527, viña del mar / hora 18:15 / ida y vuelta / somos 50 / fecha 10/03/2026 / destino av. providencia 785, santiago / maletas grandes 👍.",Cotización generada
cot_461,3,"origen O'Higgins 86, Viña del Mar - destino Av. Perú 16, Temuco - me ayudan con la cotización",Cotizando
cot_204,1,"Destino av. san martín 2146, temuco | hora 10:30",Cotizando
gen_437,4,"somos 6 hora 17:45 fecha 02/04/2025 destino Alameda 1729, Temuco solo ida origen Baquedano 1119, Rancagua",Cotización generada
pot_25,0,hola | me interesa el servicio? | mi correo es maría@outlook.com!,Potencial cliente
pot_254,0,Buenas noches ; tienen disponibilidad? 🙌!!,Potencial cliente
cot_481,4,buenas tardes fecha 22/12/2026 somos 50,Cotizando
gen_464,3,"destino Los Carrera 1419, Concepción ; origen Alameda 1947, Antofagasta ; fecha 10 de mayo de 2026 ; ida y vuelta ; hora 19:30 ; somos 2 🙌",Cotización generada
pot_504,2,buenas tardes 👍...,Potencial cliente
cot_302,2,solo ida ; somos 50...,Cotizando
pot_300,0,buenos días 😊,Potencial cliente
pot_106,3,BUENOS DÍAS - MI NOMBRE ES DANIEL - RUT 19.349.233-5 - MI CORREO ES DANIEL@OUTLOOK.COM,Potencial cliente
gen_360,0,"Solo ida | destino alameda 2415, temuco | origen av. san martín 872, valparaíso | somos 2 | fecha 17/06/2025 | hora 06:15 🙌",Cotización generada
gen_185,2,"origen Av. San Martín 1486, Valparaíso fecha 21 de agosto de 2025 destino Av. Perú 1379, Concepción somos 10 hora 10:30 ida y vuelta con factura!",Cotización generada
gen_143,0,"Hora 20:00 ; ida y vuelta ; somos 4 ; origen alameda 2496, viña del mar ; destino los carrera 2272, la serena ; fecha 10/11/2025 😊",Cotización generada
pot_516,3,HOLA MI NOMBRE ES MARÍA...,Potencial cliente
cot_318,1,Ida y vuelta somos 2 me ayudan con la cotización 😊!!,Cotizando
cot_58,3,holaaa fecha 15 de junio de 2026 somos 40,Cotizando
gen_430,0,"Somos 5 | destino baquedano 1082, concepción | hora 10:00 | origen o'higgins 2221, viña del mar | fecha 09/01/2025 | ida y vuelta",Cotización generada
gen_460,5,"Fecha 28 de enero de 2026 ; origen av. perú 89, santiago ; solo ida ; hora 07:30 ; somos 5 ; destino av. providencia 1838, concepción...",Cotización generada
cot_162,4,buenas tardes - fecha 24/08/2026 - somos 5.,Cotizando
pot_573,3,buenas 😊,Potencial cliente
cot_172,1,"origen Av. Providencia 62, La Serena destino Av. Kennedy 2316, Viña del Mar somos 4",Cotizando
cot_506,1,"destino Baquedano 2204, Concepción ; hora 20:15",Cotizando
cot_562,2,"HOLA! | ORIGEN LOS CARRERA 1862, SANTIAGO | DESTINO O'HIGGINS 339, VALPARAÍSO",Cotizando
gen_248,0,"ida y vuelta ; origen Av. Providencia 1613, Concepción ; fecha 29 de abril de 2026 ; hora 10:45 ; somos 15 ; destino Alameda 1932, Temuco ; dos sillas para niños",Cotización generada
pot_523,1,holaaa 👋,Potencial cliente
pot_304,2,Buenas - me pueden orientar? 🙌 - mi correo es carla@outlook.com,Potencial cliente
gen_536,5,"Ida y vuelta fecha 01/06/2026 somos 50 destino av. kennedy 2191, la serena hora 14:30 origen baquedano 1786, rancagua con aire acondicionado",Cotización generada
gen_427,5,"fecha 21/03/2025 ; destino Alameda 488, Valparaíso ; hora 17:45 ; somos 4 ; origen Av. Kennedy 585, Rancagua ; ida y vuelta ; con aire acondicionado",Cotización generada
cot_111,3,"destino Baquedano 926, Concepción / hora 07:45 / me ayudan con la cotización 😊...",Cotizando
pot_369,2,Buenas tardes - mi correo es daniel@hotmail.com,Potencial cliente
cot_189,2,"origen Av. Perú 1330, Rancagua - destino Av. Kennedy 1547, Valparaíso - somos 6",Cotizando
gen_336,2,"DESTINO BAQUEDANO 358, VIÑA DEL MAR SOLO IDA HORA 11:30 ORIGEN O'HIGGINS 2223, VIÑA DEL MAR FECHA 30/04/2025 SOMOS 40",Cotización generada
cot_526,3,"Origen av. san martín 2281, rancagua / fecha 10/12/2026 / me ayudan con la cotización...",Cotizando
cot_192,3,fecha 19 de junio de 2026 | somos 4 | me ayudan con la cotización 👍,Cotizando
gen_431,5,"Solo ida / hora 07:00 / origen o'higgins 502, viña del mar / fecha 20 de marzo de 2026 / somos 5 / destino los carrera 2370, viña del mar",Cotización generada
cot_294,1,"Hola origen av. perú 1262, la serena fecha 13/01/2026 me ayudan con la cotización 😊",Cotizando
pot_75,2,buenas / hay cupos?,Potencial cliente
pot_511,3,buenos días | tienen disponibilidad? | mi correo es valentina@yahoo.com,Potencial cliente
gen_199,2,"Fecha 02/03/2025 destino alameda 2029, santiago solo ida hora 21:45 somos 30 origen alameda 2176, valparaíso",Cotización generada
pot_19,3,hola! - me pueden orientar? 👋 - mi correo es jorge@hotmail.com,Potencial cliente
